Date,Rt_EpiNow,County
6/7/2022,1.295883427,Abbeville
6/8/2022,1.342276679,Abbeville
6/9/2022,1.371077195,Abbeville
6/10/2022,1.381147702,Abbeville
6/11/2022,1.366203224,Abbeville
6/12/2022,1.328865091,Abbeville
6/13/2022,1.275275165,Abbeville
6/14/2022,1.21790663,Abbeville
6/15/2022,1.155819858,Abbeville
6/16/2022,1.099030455,Abbeville
6/17/2022,1.045292095,Abbeville
6/18/2022,0.997826162,Abbeville
6/19/2022,0.957105647,Abbeville
6/20/2022,0.923209506,Abbeville
6/21/2022,0.901547399,Abbeville
6/22/2022,0.894980258,Abbeville
6/23/2022,0.901535894,Abbeville
6/24/2022,0.923056386,Abbeville
6/25/2022,0.958325625,Abbeville
6/26/2022,0.997921038,Abbeville
6/27/2022,1.038092107,Abbeville
6/28/2022,1.082717856,Abbeville
6/29/2022,1.133059638,Abbeville
6/30/2022,1.186872459,Abbeville
7/1/2022,1.23786627,Abbeville
7/2/2022,1.274304734,Abbeville
7/3/2022,1.302326545,Abbeville
7/4/2022,1.3084013,Abbeville
7/5/2022,1.301560616,Abbeville
7/6/2022,1.282983714,Abbeville
7/7/2022,1.254860612,Abbeville
7/8/2022,1.216921651,Abbeville
7/9/2022,1.166729422,Abbeville
7/10/2022,1.112159463,Abbeville
7/11/2022,1.06241241,Abbeville
7/12/2022,1.020770582,Abbeville
7/13/2022,0.979474608,Abbeville
7/14/2022,0.945704212,Abbeville
7/15/2022,0.914886568,Abbeville
7/16/2022,0.892187608,Abbeville
7/17/2022,0.879591718,Abbeville
7/18/2022,0.873830055,Abbeville
7/19/2022,0.875009774,Abbeville
7/20/2022,0.886828537,Abbeville
7/21/2022,0.903107532,Abbeville
7/22/2022,0.928027814,Abbeville
7/23/2022,0.95715924,Abbeville
7/24/2022,0.996633398,Abbeville
7/25/2022,1.03627518,Abbeville
7/26/2022,1.072556384,Abbeville
7/27/2022,1.107716148,Abbeville
7/28/2022,1.1379924,Abbeville
7/29/2022,1.164604397,Abbeville
7/30/2022,1.189083011,Abbeville
7/31/2022,1.204126262,Abbeville
8/1/2022,1.211801961,Abbeville
8/2/2022,1.204747281,Abbeville
8/3/2022,1.191365119,Abbeville
8/4/2022,1.173734235,Abbeville
8/5/2022,1.153840739,Abbeville
8/6/2022,1.126454187,Abbeville
8/7/2022,1.09530408,Abbeville
8/8/2022,1.059378032,Abbeville
8/9/2022,1.021644516,Abbeville
8/10/2022,0.986740963,Abbeville
8/11/2022,0.952560557,Abbeville
8/12/2022,0.921836539,Abbeville
8/13/2022,0.892100836,Abbeville
8/14/2022,0.864262424,Abbeville
8/15/2022,0.841714747,Abbeville
8/16/2022,0.823588755,Abbeville
8/17/2022,0.811407093,Abbeville
8/18/2022,0.803791093,Abbeville
8/19/2022,0.800000266,Abbeville
8/20/2022,0.803146785,Abbeville
8/21/2022,0.808326623,Abbeville
8/22/2022,0.815778827,Abbeville
8/23/2022,0.825268295,Abbeville
8/24/2022,0.836943122,Abbeville
8/25/2022,0.85125602,Abbeville
8/26/2022,0.871510907,Abbeville
8/27/2022,0.892210146,Abbeville
8/28/2022,0.907498532,Abbeville
8/29/2022,0.920067378,Abbeville
8/30/2022,0.931297287,Abbeville
8/31/2022,0.942554966,Abbeville
9/1/2022,0.95068794,Abbeville
9/2/2022,0.955460986,Abbeville
9/3/2022,0.953688106,Abbeville
9/4/2022,0.948277104,Abbeville
9/5/2022,0.935968702,Abbeville
9/6/2022,0.919715549,Abbeville
9/7/2022,0.897191735,Abbeville
9/8/2022,0.874211976,Abbeville
9/9/2022,0.847508744,Abbeville
9/10/2022,0.825152526,Abbeville
9/11/2022,0.804645648,Abbeville
9/12/2022,0.791252343,Abbeville
9/13/2022,0.778284673,Abbeville
9/14/2022,0.770042067,Abbeville
9/15/2022,0.767048875,Abbeville
9/16/2022,0.770267165,Abbeville
9/17/2022,0.777382101,Abbeville
9/18/2022,0.790924374,Abbeville
9/19/2022,0.806610784,Abbeville
9/20/2022,0.83133841,Abbeville
9/21/2022,0.854625327,Abbeville
9/22/2022,0.87870694,Abbeville
9/23/2022,0.899935392,Abbeville
9/24/2022,0.92019717,Abbeville
9/25/2022,0.92651441,Abbeville
9/26/2022,0.923318529,Abbeville
9/27/2022,0.919091549,Abbeville
9/28/2022,0.917805607,Abbeville
9/29/2022,0.911758865,Abbeville
9/30/2022,0.907274791,Abbeville
10/1/2022,0.90079392,Abbeville
10/2/2022,0.901640733,Abbeville
10/3/2022,0.897523436,Abbeville
10/4/2022,0.887494612,Abbeville
10/5/2022,0.884202711,Abbeville
10/6/2022,0.886990326,Abbeville
10/7/2022,0.895733321,Abbeville
10/8/2022,0.909610587,Abbeville
10/9/2022,0.921728936,Abbeville
10/10/2022,0.925479898,Abbeville
10/11/2022,0.933051027,Abbeville
10/12/2022,0.944763694,Abbeville
10/13/2022,0.955842791,Abbeville
10/14/2022,0.968789171,Abbeville
10/15/2022,0.984441393,Abbeville
10/16/2022,0.999918962,Abbeville
10/17/2022,1.012595042,Abbeville
10/18/2022,1.019570453,Abbeville
10/19/2022,1.033156803,Abbeville
10/20/2022,1.048454134,Abbeville
10/21/2022,1.070999394,Abbeville
10/22/2022,1.098531819,Abbeville
10/23/2022,1.128553511,Abbeville
10/24/2022,1.152269171,Abbeville
10/25/2022,1.170344368,Abbeville
10/26/2022,1.182316212,Abbeville
10/27/2022,1.192994086,Abbeville
10/28/2022,1.197381609,Abbeville
10/29/2022,1.199759701,Abbeville
10/30/2022,1.207421535,Abbeville
10/31/2022,1.205908081,Abbeville
11/1/2022,1.201792192,Abbeville
11/2/2022,1.192722231,Abbeville
11/3/2022,1.194182346,Abbeville
11/4/2022,1.200706508,Abbeville
11/5/2022,1.213347883,Abbeville
11/6/2022,1.236628069,Abbeville
11/7/2022,1.261506916,Abbeville
11/8/2022,1.280703411,Abbeville
11/9/2022,1.297321864,Abbeville
11/10/2022,1.313625524,Abbeville
11/11/2022,1.32069149,Abbeville
11/12/2022,1.324328838,Abbeville
11/13/2022,1.331449488,Abbeville
11/14/2022,1.334227626,Abbeville
11/15/2022,1.328886132,Abbeville
11/16/2022,1.311883055,Abbeville
11/17/2022,1.287771773,Abbeville
11/18/2022,1.256026255,Abbeville
11/19/2022,1.223305624,Abbeville
11/20/2022,1.188655247,Abbeville
11/21/2022,1.15699424,Abbeville
11/22/2022,1.12856099,Abbeville
11/23/2022,1.102615296,Abbeville
11/24/2022,1.077227362,Abbeville
11/25/2022,1.05608671,Abbeville
11/26/2022,1.036885916,Abbeville
11/27/2022,1.021496442,Abbeville
11/28/2022,1.01055503,Abbeville
11/29/2022,1.002544857,Abbeville
11/30/2022,0.995749992,Abbeville
12/1/2022,0.994662002,Abbeville
12/2/2022,0.997956095,Abbeville
12/3/2022,1.000475053,Abbeville
12/4/2022,0.999426906,Abbeville
12/5/2022,0.999907911,Abbeville
12/6/2022,0.999634217,Abbeville
12/7/2022,0.997523753,Abbeville
12/8/2022,0.992086663,Abbeville
12/9/2022,0.988258028,Abbeville
12/10/2022,0.983127146,Abbeville
12/11/2022,0.977660183,Abbeville
12/12/2022,0.966588377,Abbeville
12/13/2022,0.953154356,Abbeville
12/14/2022,0.935948182,Abbeville
12/15/2022,0.921493248,Abbeville
12/16/2022,0.912285479,Abbeville
12/17/2022,0.901946685,Abbeville
12/18/2022,0.897283654,Abbeville
12/19/2022,0.898270643,Abbeville
12/20/2022,0.897065526,Abbeville
12/21/2022,0.897334344,Abbeville
12/22/2022,0.901102147,Abbeville
12/23/2022,0.915573646,Abbeville
12/24/2022,0.932167573,Abbeville
12/25/2022,0.948580939,Abbeville
12/26/2022,0.965086442,Abbeville
12/27/2022,0.983361559,Abbeville
12/28/2022,0.999009023,Abbeville
12/29/2022,1.006464566,Abbeville
12/30/2022,1.009495024,Abbeville
12/31/2022,1.005303149,Abbeville
1/1/2023,0.998400247,Abbeville
1/2/2023,0.991951671,Abbeville
1/3/2023,0.979765445,Abbeville
1/4/2023,0.96392138,Abbeville
1/5/2023,0.945747619,Abbeville
1/6/2023,0.930092471,Abbeville
1/7/2023,0.917916634,Abbeville
1/8/2023,0.910013562,Abbeville
1/9/2023,0.906076061,Abbeville
1/10/2023,0.91234814,Abbeville
1/11/2023,0.928343449,Abbeville
1/12/2023,0.951736706,Abbeville
1/13/2023,0.975516068,Abbeville
1/14/2023,1.000768504,Abbeville
1/15/2023,1.027637216,Abbeville
1/16/2023,1.055406901,Abbeville
1/17/2023,1.084914562,Abbeville
1/18/2023,1.111097624,Abbeville
1/19/2023,1.122757896,Abbeville
1/20/2023,1.122553649,Abbeville
1/21/2023,1.112192818,Abbeville
1/22/2023,1.092403117,Abbeville
1/23/2023,1.069842813,Abbeville
1/24/2023,1.038021186,Abbeville
1/25/2023,1.004725169,Abbeville
1/26/2023,0.978241148,Abbeville
1/27/2023,0.951938421,Abbeville
1/28/2023,0.928529361,Abbeville
1/29/2023,0.902833377,Abbeville
1/30/2023,0.884179224,Abbeville
1/31/2023,0.873088038,Abbeville
2/1/2023,0.875077058,Abbeville
2/2/2023,0.878639756,Abbeville
2/3/2023,0.881333263,Abbeville
2/4/2023,0.879633008,Abbeville
2/5/2023,0.879420713,Abbeville
2/6/2023,0.880640504,Abbeville
2/7/2023,0.885146465,Abbeville
2/8/2023,0.882944403,Abbeville
2/9/2023,0.880187465,Abbeville
2/10/2023,0.879777989,Abbeville
2/11/2023,0.877020605,Abbeville
2/12/2023,0.8787796,Abbeville
2/13/2023,0.882508652,Abbeville
2/14/2023,0.882616905,Abbeville
2/15/2023,0.887040371,Abbeville
2/16/2023,0.89147428,Abbeville
2/17/2023,0.895606358,Abbeville
2/18/2023,0.895542412,Abbeville
2/19/2023,0.896189957,Abbeville
2/20/2023,0.89465869,Abbeville
2/21/2023,0.891064716,Abbeville
2/22/2023,0.883713896,Abbeville
2/23/2023,0.871758735,Abbeville
2/24/2023,0.855368108,Abbeville
2/25/2023,0.834275813,Abbeville
2/26/2023,0.811613093,Abbeville
2/27/2023,0.785250755,Abbeville
2/28/2023,0.764257472,Abbeville
3/1/2023,0.745290938,Abbeville
3/2/2023,0.729855599,Abbeville
3/3/2023,0.71016876,Abbeville
3/4/2023,0.696265192,Abbeville
3/5/2023,0.683861205,Abbeville
3/6/2023,0.67045047,Abbeville
3/7/2023,0.65802385,Abbeville
3/8/2023,0.644447729,Abbeville
3/9/2023,0.631250157,Abbeville
3/10/2023,0.612605793,Abbeville
3/11/2023,0.598731995,Abbeville
3/12/2023,0.583533881,Abbeville
3/13/2023,0.572705487,Abbeville
3/14/2023,0.56458003,Abbeville
3/15/2023,0.55517402,Abbeville
6/1/2020,0.76814505,Aiken
6/2/2020,0.75872456,Aiken
6/3/2020,0.748500497,Aiken
6/4/2020,0.740532525,Aiken
6/5/2020,0.734763452,Aiken
6/6/2020,0.73473363,Aiken
6/7/2020,0.743568259,Aiken
6/8/2020,0.761765249,Aiken
6/9/2020,0.78963393,Aiken
6/10/2020,0.82704188,Aiken
6/11/2020,0.873082208,Aiken
6/12/2020,0.925742235,Aiken
6/13/2020,0.956596577,Aiken
6/14/2020,0.961370077,Aiken
6/15/2020,0.957452666,Aiken
6/16/2020,0.944337271,Aiken
6/17/2020,0.906985569,Aiken
6/18/2020,0.871678967,Aiken
6/19/2020,0.827981084,Aiken
6/20/2020,0.79485352,Aiken
6/21/2020,0.778753506,Aiken
6/22/2020,0.775754081,Aiken
6/23/2020,0.769587478,Aiken
6/24/2020,0.774947957,Aiken
6/25/2020,0.790457805,Aiken
6/26/2020,0.795161835,Aiken
6/27/2020,0.80153649,Aiken
6/28/2020,0.806066244,Aiken
6/29/2020,0.810744484,Aiken
6/30/2020,0.800548753,Aiken
7/1/2020,0.798239638,Aiken
7/2/2020,0.804134992,Aiken
7/3/2020,0.817737249,Aiken
7/4/2020,0.831916745,Aiken
7/5/2020,0.831143496,Aiken
7/6/2020,0.821406392,Aiken
7/7/2020,0.811174312,Aiken
7/8/2020,0.803276213,Aiken
7/9/2020,0.797156749,Aiken
7/10/2020,0.791747995,Aiken
7/11/2020,0.781646749,Aiken
7/12/2020,0.745162546,Aiken
7/13/2020,0.713548504,Aiken
7/14/2020,0.690371396,Aiken
7/15/2020,0.676244882,Aiken
7/16/2020,0.664247756,Aiken
7/17/2020,0.650139282,Aiken
7/18/2020,0.645010775,Aiken
7/19/2020,0.641932256,Aiken
7/20/2020,0.644317466,Aiken
7/21/2020,0.657322413,Aiken
7/22/2020,0.680505722,Aiken
7/23/2020,0.707783632,Aiken
7/24/2020,0.737169404,Aiken
7/25/2020,0.771911637,Aiken
7/26/2020,0.79443035,Aiken
7/27/2020,0.789458297,Aiken
7/28/2020,0.771354097,Aiken
7/29/2020,0.753510962,Aiken
7/30/2020,0.737619364,Aiken
7/31/2020,0.725150897,Aiken
8/1/2020,0.717231963,Aiken
8/2/2020,0.690927409,Aiken
8/3/2020,0.670636828,Aiken
8/4/2020,0.660628214,Aiken
8/5/2020,0.660671882,Aiken
8/6/2020,0.662633669,Aiken
8/7/2020,0.656774694,Aiken
8/8/2020,0.658242653,Aiken
8/9/2020,0.650433035,Aiken
8/10/2020,0.647822107,Aiken
8/11/2020,0.652715203,Aiken
8/12/2020,0.657045079,Aiken
8/13/2020,0.660830575,Aiken
8/14/2020,0.664128119,Aiken
8/15/2020,0.667012964,Aiken
8/16/2020,0.669588426,Aiken
8/17/2020,0.671967104,Aiken
8/18/2020,0.674233531,Aiken
8/19/2020,0.676561706,Aiken
8/20/2020,0.67906511,Aiken
8/21/2020,0.68182371,Aiken
8/22/2020,0.684913178,Aiken
8/23/2020,0.703661504,Aiken
8/24/2020,0.727950691,Aiken
8/25/2020,0.728958494,Aiken
8/26/2020,0.72756648,Aiken
8/27/2020,0.72532068,Aiken
8/28/2020,0.721984001,Aiken
8/29/2020,0.717761045,Aiken
8/30/2020,0.723427862,Aiken
8/31/2020,0.729697772,Aiken
9/1/2020,0.736079913,Aiken
9/2/2020,0.742367107,Aiken
9/3/2020,0.748537321,Aiken
9/4/2020,0.754824001,Aiken
9/5/2020,0.760970257,Aiken
9/6/2020,0.766910852,Aiken
9/7/2020,0.77266614,Aiken
9/8/2020,0.806339225,Aiken
9/9/2020,0.904771329,Aiken
9/10/2020,1.05074242,Aiken
9/11/2020,1.25291536,Aiken
9/12/2020,1.480174561,Aiken
9/13/2020,1.694802293,Aiken
9/14/2020,1.814195949,Aiken
9/15/2020,1.814457052,Aiken
9/16/2020,1.728115142,Aiken
9/17/2020,1.566198965,Aiken
9/18/2020,1.364389175,Aiken
9/19/2020,1.152610895,Aiken
9/20/2020,0.957127017,Aiken
9/21/2020,0.80792306,Aiken
9/22/2020,0.781926875,Aiken
9/23/2020,0.701492549,Aiken
9/24/2020,0.629893909,Aiken
9/25/2020,0.589058838,Aiken
9/26/2020,0.57036637,Aiken
9/27/2020,0.564158517,Aiken
9/28/2020,0.568911791,Aiken
9/29/2020,0.591795942,Aiken
9/30/2020,0.632201298,Aiken
10/1/2020,0.686994583,Aiken
10/2/2020,0.754342079,Aiken
10/3/2020,0.753053298,Aiken
10/4/2020,0.767336112,Aiken
10/5/2020,0.834118886,Aiken
10/6/2020,0.898489377,Aiken
10/7/2020,0.938590169,Aiken
10/8/2020,0.954368245,Aiken
10/9/2020,0.94598663,Aiken
10/10/2020,0.926831309,Aiken
10/11/2020,0.902719448,Aiken
10/12/2020,0.857056806,Aiken
10/13/2020,0.81746538,Aiken
10/14/2020,0.788962414,Aiken
10/15/2020,0.76060123,Aiken
10/16/2020,0.73526349,Aiken
10/17/2020,0.720647642,Aiken
10/18/2020,0.716039234,Aiken
10/19/2020,0.714443689,Aiken
10/20/2020,0.720360867,Aiken
10/21/2020,0.732400581,Aiken
10/22/2020,0.734293378,Aiken
10/23/2020,0.733870075,Aiken
10/24/2020,0.741838665,Aiken
10/25/2020,0.757800726,Aiken
10/26/2020,0.780858685,Aiken
10/27/2020,0.782444428,Aiken
10/28/2020,0.78127489,Aiken
10/29/2020,0.785751528,Aiken
10/30/2020,0.784708009,Aiken
10/31/2020,0.782475454,Aiken
11/1/2020,0.784976455,Aiken
11/2/2020,0.781991251,Aiken
11/3/2020,0.779622412,Aiken
11/4/2020,0.785763397,Aiken
11/5/2020,0.798256154,Aiken
11/6/2020,0.817434256,Aiken
11/7/2020,0.81839168,Aiken
11/8/2020,0.804041369,Aiken
11/9/2020,0.790326422,Aiken
11/10/2020,0.781652313,Aiken
11/11/2020,0.768821467,Aiken
11/12/2020,0.764470333,Aiken
11/13/2020,0.7665463,Aiken
11/14/2020,0.774072175,Aiken
11/15/2020,0.782783572,Aiken
11/16/2020,0.755829939,Aiken
11/17/2020,0.736134671,Aiken
11/18/2020,0.724611522,Aiken
11/19/2020,0.720800414,Aiken
11/20/2020,0.718956024,Aiken
11/21/2020,0.727891069,Aiken
11/22/2020,0.747847983,Aiken
11/23/2020,0.765969674,Aiken
11/24/2020,0.778530122,Aiken
11/25/2020,0.794580813,Aiken
11/26/2020,0.818647257,Aiken
11/27/2020,0.853863274,Aiken
11/28/2020,0.898447813,Aiken
11/29/2020,0.905326014,Aiken
11/30/2020,0.917083845,Aiken
12/1/2020,0.932423946,Aiken
12/2/2020,0.94920481,Aiken
12/3/2020,0.956048722,Aiken
12/4/2020,0.952718077,Aiken
12/5/2020,0.943953932,Aiken
12/6/2020,0.916739324,Aiken
12/7/2020,0.872261376,Aiken
12/8/2020,0.825074669,Aiken
12/9/2020,0.780199957,Aiken
12/10/2020,0.747374384,Aiken
12/11/2020,0.726737582,Aiken
12/12/2020,0.717439747,Aiken
12/13/2020,0.715042081,Aiken
12/14/2020,0.723047085,Aiken
12/15/2020,0.73403197,Aiken
12/16/2020,0.741496687,Aiken
12/17/2020,0.748716681,Aiken
12/18/2020,0.751963812,Aiken
12/19/2020,0.7493064,Aiken
12/20/2020,0.749084083,Aiken
12/21/2020,0.753129601,Aiken
12/22/2020,0.761739428,Aiken
12/23/2020,0.771970161,Aiken
12/24/2020,0.77788532,Aiken
12/25/2020,0.771647435,Aiken
12/26/2020,0.770240786,Aiken
12/27/2020,0.774509775,Aiken
12/28/2020,0.782004865,Aiken
12/29/2020,0.77759342,Aiken
12/30/2020,0.767991824,Aiken
12/31/2020,0.764823418,Aiken
1/1/2021,0.769021505,Aiken
1/2/2021,0.776870626,Aiken
1/3/2021,0.775466702,Aiken
1/4/2021,0.773745478,Aiken
1/5/2021,0.764864517,Aiken
1/6/2021,0.762248076,Aiken
1/7/2021,0.763213289,Aiken
1/8/2021,0.770277378,Aiken
1/9/2021,0.768264888,Aiken
1/10/2021,0.753865986,Aiken
1/11/2021,0.723084554,Aiken
1/12/2021,0.701823172,Aiken
1/13/2021,0.691558853,Aiken
1/14/2021,0.691740295,Aiken
1/15/2021,0.70206352,Aiken
1/16/2021,0.722041836,Aiken
1/17/2021,0.733433974,Aiken
1/18/2021,0.750890106,Aiken
1/19/2021,0.755472284,Aiken
1/20/2021,0.744543095,Aiken
1/21/2021,0.739198468,Aiken
1/22/2021,0.738711202,Aiken
1/23/2021,0.732181279,Aiken
1/24/2021,0.720940073,Aiken
1/25/2021,0.714420472,Aiken
1/26/2021,0.708120649,Aiken
1/27/2021,0.696760564,Aiken
1/28/2021,0.692063226,Aiken
1/29/2021,0.67747458,Aiken
1/30/2021,0.668006588,Aiken
1/31/2021,0.660052777,Aiken
2/1/2021,0.653296918,Aiken
2/2/2021,0.651084205,Aiken
2/3/2021,0.660268624,Aiken
2/4/2021,0.680875025,Aiken
2/5/2021,0.712385225,Aiken
2/6/2021,0.737231853,Aiken
2/7/2021,0.758335702,Aiken
2/8/2021,0.77797249,Aiken
2/9/2021,0.797928391,Aiken
2/10/2021,0.795650555,Aiken
2/11/2021,0.792553017,Aiken
2/12/2021,0.786441435,Aiken
2/13/2021,0.777798151,Aiken
2/14/2021,0.765893558,Aiken
2/15/2021,0.750919863,Aiken
2/16/2021,0.727220999,Aiken
2/17/2021,0.707507413,Aiken
2/18/2021,0.690905993,Aiken
2/19/2021,0.673254978,Aiken
2/20/2021,0.658850996,Aiken
2/21/2021,0.650449982,Aiken
2/22/2021,0.648024941,Aiken
2/23/2021,0.651715296,Aiken
2/24/2021,0.659130602,Aiken
2/25/2021,0.667359123,Aiken
2/26/2021,0.676229141,Aiken
2/27/2021,0.68564306,Aiken
2/28/2021,0.695523237,Aiken
3/1/2021,0.7059005,Aiken
3/2/2021,0.716500942,Aiken
3/3/2021,0.727141988,Aiken
3/4/2021,0.737651407,Aiken
3/5/2021,0.747936716,Aiken
3/6/2021,0.757876141,Aiken
3/7/2021,0.767385706,Aiken
3/8/2021,0.776533723,Aiken
3/9/2021,0.785312906,Aiken
3/10/2021,0.794074265,Aiken
3/11/2021,0.802300751,Aiken
3/12/2021,0.810138588,Aiken
3/13/2021,0.817855391,Aiken
3/14/2021,0.825604327,Aiken
3/15/2021,0.833521361,Aiken
3/16/2021,0.841718364,Aiken
3/17/2021,0.850292233,Aiken
3/18/2021,0.859323072,Aiken
3/19/2021,0.868854058,Aiken
3/20/2021,0.87883479,Aiken
3/21/2021,0.889116817,Aiken
3/22/2021,0.90016051,Aiken
3/23/2021,0.911742024,Aiken
3/24/2021,0.924002846,Aiken
3/25/2021,0.936798532,Aiken
3/26/2021,0.950091742,Aiken
3/27/2021,0.963840381,Aiken
3/28/2021,0.978160254,Aiken
3/29/2021,0.99288634,Aiken
3/30/2021,1.007435846,Aiken
3/31/2021,1.021999113,Aiken
4/1/2021,1.036387387,Aiken
4/2/2021,1.050482123,Aiken
4/3/2021,1.064103745,Aiken
4/4/2021,1.077109394,Aiken
4/5/2021,1.089238911,Aiken
4/6/2021,1.100291177,Aiken
4/7/2021,1.109905328,Aiken
4/8/2021,1.11826668,Aiken
4/9/2021,1.12529215,Aiken
4/10/2021,1.131027338,Aiken
4/11/2021,1.135139126,Aiken
4/12/2021,1.137802083,Aiken
4/13/2021,1.139029202,Aiken
4/14/2021,1.138864407,Aiken
4/15/2021,1.137407156,Aiken
4/16/2021,1.134817866,Aiken
4/17/2021,1.131154314,Aiken
4/18/2021,1.126475003,Aiken
4/19/2021,1.12093153,Aiken
4/20/2021,1.114608388,Aiken
4/21/2021,1.107711453,Aiken
4/22/2021,1.100382787,Aiken
4/23/2021,1.09277811,Aiken
4/24/2021,1.084928854,Aiken
4/25/2021,1.076907638,Aiken
4/26/2021,1.068934244,Aiken
4/27/2021,1.061140111,Aiken
4/28/2021,1.042738873,Aiken
4/29/2021,1.015936084,Aiken
4/30/2021,1.004135631,Aiken
5/1/2021,0.995850923,Aiken
5/2/2021,0.99851905,Aiken
5/3/2021,1.012951337,Aiken
5/4/2021,1.025623962,Aiken
5/5/2021,1.024832524,Aiken
5/6/2021,1.025128361,Aiken
5/7/2021,1.026509356,Aiken
5/8/2021,1.028965943,Aiken
5/9/2021,1.032490137,Aiken
5/10/2021,1.037038349,Aiken
5/11/2021,1.042467031,Aiken
5/12/2021,1.048633199,Aiken
5/13/2021,1.055551369,Aiken
5/14/2021,1.063007716,Aiken
5/15/2021,1.071002743,Aiken
5/16/2021,1.079412065,Aiken
5/17/2021,1.088263966,Aiken
5/18/2021,1.097534669,Aiken
5/19/2021,1.073023006,Aiken
5/20/2021,1.069208565,Aiken
5/21/2021,1.056772111,Aiken
5/22/2021,1.038134705,Aiken
5/23/2021,1.011039901,Aiken
5/24/2021,0.977491427,Aiken
5/25/2021,0.941134867,Aiken
5/26/2021,0.905727722,Aiken
5/27/2021,0.878102958,Aiken
5/28/2021,0.85752507,Aiken
5/29/2021,0.858737053,Aiken
5/30/2021,0.860404561,Aiken
5/31/2021,0.862687522,Aiken
6/1/2021,0.868134568,Aiken
6/2/2021,0.873883012,Aiken
6/3/2021,0.883285587,Aiken
6/4/2021,0.902349923,Aiken
6/5/2021,0.931135374,Aiken
6/6/2021,0.972025212,Aiken
6/7/2021,1.025309121,Aiken
6/8/2021,1.082390512,Aiken
6/9/2021,1.108554914,Aiken
6/10/2021,1.096164593,Aiken
6/11/2021,1.084435909,Aiken
6/12/2021,1.07310129,Aiken
6/13/2021,1.062947903,Aiken
6/14/2021,1.078388319,Aiken
6/15/2021,1.122688139,Aiken
6/16/2021,1.165465716,Aiken
6/17/2021,1.187407809,Aiken
6/18/2021,1.168460084,Aiken
6/19/2021,1.150865962,Aiken
6/20/2021,1.135761249,Aiken
6/21/2021,1.123650693,Aiken
6/22/2021,1.09483115,Aiken
6/23/2021,1.062989366,Aiken
6/24/2021,1.052731376,Aiken
6/25/2021,1.059426688,Aiken
6/26/2021,1.066665056,Aiken
6/27/2021,1.074195774,Aiken
6/28/2021,1.081728394,Aiken
6/29/2021,1.089167717,Aiken
6/30/2021,1.096078491,Aiken
7/1/2021,1.102346456,Aiken
7/2/2021,1.107885323,Aiken
7/3/2021,1.112646245,Aiken
7/4/2021,1.116542988,Aiken
7/5/2021,1.119673089,Aiken
7/6/2021,1.122043231,Aiken
